PROJECTION	ENST00000262103.5	I
PROJECTION	ENST00000391352.24	M
PROJECTION	ENST00000574788.39866	UL
PROJECTION	ENST00000372989.2	PI
PROJECTION	ENST00000391796.4790	M
PROJECTION	ENST00000545075.8495	L
PROJECTION	ENST00000342320.11	I
PROJECTION	ENST00000330368.3	I
PROJECTION	ENST00000652287.1	I
PROJECTION	ENST00000277465.10	I
PROJECTION	ENST00000568663.43	I
PROJECTION	ENST00000361544.1	I
PROJECTION	ENST00000220876.5	I
PROJECTION	ENST00000245983.65	UL
PROJECTION	ENST00000649283.30279	UL
PROJECTION	ENST00000373209.7	I
PROJECTION	ENST00000372449.25	I
PROJECTION	ENST00000541354.46	I
PROJECTION	ENST00000264866.1557	PM
PROJECTION	ENST00000370487.30	I
PROJECTION	ENST00000416858.24	I
PROJECTION	ENST00000441711.71	I
PROJECTION	ENST00000395226.11	I
PROJECTION	ENST00000252463.43	I
PROJECTION	ENST00000380373.1162	M
PROJECTION	ENST00000614069.48	I
PROJECTION	ENST00000674165.13	I
PROJECTION	ENST00000409265.27	I
PROJECTION	ENST00000615214.53077	UL
PROJECTION	ENST00000395339.6	I
PROJECTION	ENST00000266742.12	I
PROJECTION	ENST00000269945.6944	L
PROJECTION	ENST00000361360.18	I
PROJECTION	ENST00000268296.6937	PM
PROJECTION	ENST00000221459.48	I
PROJECTION	ENST00000539277.22	L
PROJECTION	ENST00000367589.29	I
PROJECTION	ENST00000358321.126	I
PROJECTION	ENST00000503752.59	I
PROJECTION	ENST00000615214.232330	PM
PROJECTION	ENST00000487159.44	I
PROJECTION	ENST00000454449.36	I
PROJECTION	ENST00000676443.5	I
PROJECTION	ENST00000231509.41	I
PROJECTION	ENST00000675673.57	I
PROJECTION	ENST00000616874.1	I
PROJECTION	ENST00000572969.372	I
PROJECTION	ENST00000404395.24	PI
PROJECTION	ENST00000443980.1	I
PROJECTION	ENST00000358215.16	I
PROJECTION	ENST00000371065.1	I
PROJECTION	ENST00000272983.16	I
PROJECTION	ENST00000332800.184705	PM
PROJECTION	ENST00000335230.28	I
PROJECTION	ENST00000291503.102755	L
PROJECTION	ENST00000487153.3	I
PROJECTION	ENST00000355481.48	I
PROJECTION	ENST00000643098.6	I
PROJECTION	ENST00000270014.3008	PM
PROJECTION	ENST00000369373.16864	L
PROJECTION	ENST00000370397.7	I
PROJECTION	ENST00000296414.15	I
PROJECTION	ENST00000456806.68	M
PROJECTION	ENST00000308275.60	I
PROJECTION	ENST00000333437.24	M
PROJECTION	ENST00000549164.22	I
PROJECTION	ENST00000361209.10	I
PROJECTION	ENST00000332517.81	I
PROJECTION	ENST00000444847.68	I
PROJECTION	ENST00000458472.87804	I
PROJECTION	ENST00000368131.36	I
PROJECTION	ENST00000667384.1	I
PROJECTION	ENST00000379016.17	I
PROJECTION	ENST00000376108.2	I
PROJECTION	ENST00000255613.100	I
PROJECTION	ENST00000319017.19	I
PROJECTION	ENST00000358984.29174	L
PROJECTION	ENST00000450168.23	I
PROJECTION	ENST00000522208.4	PI
PROJECTION	ENST00000457062.25	I
PROJECTION	ENST00000488031.243857	L
PROJECTION	ENST00000325307.2	I
PROJECTION	ENST00000535406.12	I
PROJECTION	ENST00000370323.2913	UL
PROJECTION	ENST00000407558.43	I
PROJECTION	ENST00000674429.2	I
PROJECTION	ENST00000382097.5795	PM
PROJECTION	ENST00000398602.35	I
PROJECTION	ENST00000643297.44	I
PROJECTION	ENST00000374024.1	I
PROJECTION	ENST00000396478.1	I
PROJECTION	ENST00000250111.24	I
PROJECTION	ENST00000605550.48	I
PROJECTION	ENST00000641525.118	I
PROJECTION	ENST00000354673.3	I
PROJECTION	ENST00000252835.6778	I
PROJECTION	ENST00000374776.49	I
PROJECTION	ENST00000053243.43	I
PROJECTION	ENST00000621704.153957	PM
PROJECTION	ENST00000616115.31	M
PROJECTION	ENST00000210633.7	I
PROJECTION	ENST00000415254.5	I
PROJECTION	ENST00000503109.15	I
PROJECTION	ENST00000397406.259660	L
PROJECTION	ENST00000411948.72	I
PROJECTION	ENST00000674967.57	PI
PROJECTION	ENST00000452774.24	I
PROJECTION	ENST00000392110.16	I
PROJECTION	ENST00000526793.27	I
PROJECTION	ENST00000315274.31387	UL
PROJECTION	ENST00000369354.209	I
PROJECTION	ENST00000319460.16	I
PROJECTION	ENST00000411935.396	I
PROJECTION	ENST00000333952.1537	L
PROJECTION	ENST00000478253.19	I
PROJECTION	ENST00000554581.13	I
PROJECTION	ENST00000456914.1	I
PROJECTION	ENST00000301093.173217	PM
PROJECTION	ENST00000641193.193	L
PROJECTION	ENST00000374965.262239	PM
PROJECTION	ENST00000372756.30	UL
PROJECTION	ENST00000340550.2824	UL
PROJECTION	ENST00000474627.24	I
PROJECTION	ENST00000542836.17	I
PROJECTION	ENST00000512561.4	I
PROJECTION	ENST00000625842.3	I
PROJECTION	ENST00000306324.20	I
PROJECTION	ENST00000376656.6	I
PROJECTION	ENST00000368756.1	M
PROJECTION	ENST00000558726.53	UL
PROJECTION	ENST00000300413.14	PI
PROJECTION	ENST00000628517.26	I
PROJECTION	ENST00000317121.17	I
PROJECTION	ENST00000409272.18	M
PROJECTION	ENST00000361874.21	I
PROJECTION	ENST00000534111.27	I
PROJECTION	ENST00000338148.107	I
PROJECTION	ENST00000488031.172766	L
PROJECTION	ENST00000585245.60005	L
PROJECTION	ENST00000371102.30	I
PROJECTION	ENST00000503345.1	I
PROJECTION	ENST00000443659.34	I
PROJECTION	ENST00000446859.3	I
PROJECTION	ENST00000380488.2	I
PROJECTION	ENST00000394005.104726	PM
PROJECTION	ENST00000394432.17	I
PROJECTION	ENST00000648945.124009	PM
PROJECTION	ENST00000523953.5	UL
PROJECTION	ENST00000252936.7	I
PROJECTION	ENST00000267406.13	I
PROJECTION	ENST00000402554.66697	PM
PROJECTION	ENST00000358987.202643	PM
PROJECTION	ENST00000483681.19	I
PROJECTION	ENST00000323022.2	I
PROJECTION	ENST00000238508.14	I
PROJECTION	ENST00000426613.2	I
PROJECTION	ENST00000388901.38	I
PROJECTION	ENST00000341493.27	L
PROJECTION	ENST00000375654.6	M
PROJECTION	ENST00000409052.91	I
PROJECTION	ENST00000438284.44	I
PROJECTION	ENST00000397196.85	I
PROJECTION	ENST00000381121.31	I
PROJECTION	ENST00000303910.23791	L
PROJECTION	ENST00000266719.12	I
PROJECTION	ENST00000630152.7	I
PROJECTION	ENST00000316900.60	I
PROJECTION	ENST00000630626.23	I
PROJECTION	ENST00000553456.7	I
PROJECTION	ENST00000361567.16440	PG
PROJECTION	ENST00000641850.17	I
PROJECTION	ENST00000652176.22	I
PROJECTION	ENST00000344877.24	I
PROJECTION	ENST00000375900.6	I
PROJECTION	ENST00000437704.16	I
PROJECTION	ENST00000382658.111403	PM
PROJECTION	ENST00000369094.1	UL
PROJECTION	ENST00000222120.61	I
PROJECTION	ENST00000672824.36	I
PROJECTION	ENST00000620195.28855	PM
PROJECTION	ENST00000543426.22	I
PROJECTION	ENST00000381647.4	I
PROJECTION	ENST00000529166.227368	L
PROJECTION	ENST00000599056.41140	PM
PROJECTION	ENST00000457749.21122	L
PROJECTION	ENST00000579585.24	I
PROJECTION	ENST00000376828.43224	PM
PROJECTION	ENST00000407149.55	I
PROJECTION	ENST00000353855.30	I
PROJECTION	ENST00000609966.25636	PG
PROJECTION	ENST00000211314.25	I
PROJECTION	ENST00000532287.17	I
PROJECTION	ENST00000512865.57	I
PROJECTION	ENST00000433559.24	I
PROJECTION	ENST00000397732.2069	I
PROJECTION	ENST00000675690.49997	L
PROJECTION	ENST00000375060.2591	UL
PROJECTION	ENST00000317534.167844	PM
PROJECTION	ENST00000370197.1	I
PROJECTION	ENST00000335475.31	I
PROJECTION	ENST00000373614.30	I
PROJECTION	ENST00000261195.12	I
PROJECTION	ENST00000407472.121	L
PROJECTION	ENST00000618015.4	I
PROJECTION	ENST00000543571.26	I
PROJECTION	ENST00000551116.22	I
PROJECTION	ENST00000620846.2	I
PROJECTION	ENST00000377726.218229	L
PROJECTION	ENST00000478945.3	I
PROJECTION	ENST00000367760.29	I
PROJECTION	ENST00000415641.195984	L
PROJECTION	ENST00000334575.4251	PI
PROJECTION	ENST00000299140.27	I
PROJECTION	ENST00000265354.25	I
PROJECTION	ENST00000617844.200118	L
PROJECTION	ENST00000265800.64	I
PROJECTION	ENST00000595033.61	I
PROJECTION	ENST00000424594.39270	L
PROJECTION	ENST00000401949.70	I
PROJECTION	ENST00000399849.83	I
PROJECTION	ENST00000401558.21	I
PROJECTION	ENST00000637526.2	I
PROJECTION	ENST00000282296.3379	M
PROJECTION	ENST00000619706.26	I
PROJECTION	ENST00000378750.62	I
PROJECTION	ENST00000369199.7	I
PROJECTION	ENST00000540636.10	I
PROJECTION	ENST00000620346.108408	L
PROJECTION	ENST00000304725.132132	PM
PROJECTION	ENST00000552361.22	I
PROJECTION	ENST00000335791.10	I
PROJECTION	ENST00000404241.51	I
PROJECTION	ENST00000391737.94347	PM
PROJECTION	ENST00000545749.46289	L
PROJECTION	ENST00000621302.91	I
PROJECTION	ENST00000405659.63	I
PROJECTION	ENST00000537981.17	I
PROJECTION	ENST00000396332.22404	PI
PROJECTION	ENST00000511747.11	I
PROJECTION	ENST00000337959.51	I
PROJECTION	ENST00000262631.48	I
PROJECTION	ENST00000665241.12058	L
PROJECTION	ENST00000627620.22	I
PROJECTION	ENST00000395940.19	I
PROJECTION	ENST00000392918.39	UL
PROJECTION	ENST00000534989.58901	PM
PROJECTION	ENST00000286827.33	I
PROJECTION	ENST00000331737.49	I
PROJECTION	ENST00000427512.15432	M
PROJECTION	ENST00000299506.17	I
PROJECTION	ENST00000435064.1	I
PROJECTION	ENST00000396332.2658	PI
PROJECTION	ENST00000396147.729	M
PROJECTION	ENST00000461153.30171	L
PROJECTION	ENST00000367151.29	I
PROJECTION	ENST00000396992.2	I
PROJECTION	ENST00000394799.19	I
PROJECTION	ENST00000328771.48	I
PROJECTION	ENST00000432063.17	I
PROJECTION	ENST00000566177.246	I
PROJECTION	ENST00000377256.1	I
PROJECTION	ENST00000595687.96634	PM
PROJECTION	ENST00000360323.49114	PM
PROJECTION	ENST00000536188.22	L
PROJECTION	ENST00000330083.6	I
PROJECTION	ENST00000547688.22	I
PROJECTION	ENST00000578552.60146	L
PROJECTION	ENST00000643252.1	UL
PROJECTION	ENST00000555619.37	I
PROJECTION	ENST00000283882.23	I
PROJECTION	ENST00000297268.32	I
PROJECTION	ENST00000521857.42	I
PROJECTION	ENST00000335693.32	I
PROJECTION	ENST00000225844.24	I
PROJECTION	ENST00000376861.139786	L
PROJECTION	ENST00000391875.36	I
PROJECTION	ENST00000520567.25	PI
PROJECTION	ENST00000327505.33	I
PROJECTION	ENST00000394487.10	I
PROJECTION	ENST00000263383.61	I
PROJECTION	ENST00000376065.9	I
PROJECTION	ENST00000340116.54	I
PROJECTION	ENST00000640607.13	I
PROJECTION	ENST00000541801.729	I
PROJECTION	ENST00000618348.2619	UL
PROJECTION	ENST00000409799.12	I
PROJECTION	ENST00000543491.11	I
PROJECTION	ENST00000403162.24	I
PROJECTION	ENST00000263437.16682	PM
PROJECTION	ENST00000603362.1	UL
PROJECTION	ENST00000617695.26	I
PROJECTION	ENST00000392246.16	I
PROJECTION	ENST00000569529.43	I
PROJECTION	ENST00000490103.63	I
PROJECTION	ENST00000589666.24	I
PROJECTION	ENST00000395634.4	UL
PROJECTION	ENST00000427512.47132	M
PROJECTION	ENST00000671377.23	PI
PROJECTION	ENST00000290363.1	UL
PROJECTION	ENST00000572599.43	I
PROJECTION	ENST00000453001.41	I
PROJECTION	ENST00000477278.1	I
PROJECTION	ENST00000452905.2385	PM
PROJECTION	ENST00000585156.2299	L
PROJECTION	ENST00000361060.21	I
PROJECTION	ENST00000356046.1	I
PROJECTION	ENST00000328913.3	UL
PROJECTION	ENST00000239347.3758	I
PROJECTION	ENST00000302536.23	I
PROJECTION	ENST00000394427.15	I
PROJECTION	ENST00000372003.1	I
PROJECTION	ENST00000646118.2	I
PROJECTION	ENST00000640762.61	I
PROJECTION	ENST00000393878.30593	PI
PROJECTION	ENST00000228434.22	I
PROJECTION	ENST00000374126.10	I
PROJECTION	ENST00000372680.11885	UL
PROJECTION	ENST00000322099.19	I
PROJECTION	ENST00000447630.44	I
PROJECTION	ENST00000611119.2	I
PROJECTION	ENST00000391989.16	I
PROJECTION	ENST00000393533.10	I
PROJECTION	ENST00000645606.67	I
PROJECTION	ENST00000343300.48	I
PROJECTION	ENST00000534961.42	I
PROJECTION	ENST00000381901.31776	PI
PROJECTION	ENST00000307441.155468	PM
PROJECTION	ENST00000366668.37202	PM
PROJECTION	ENST00000271583.29	I
PROJECTION	ENST00000330720.48	I
PROJECTION	ENST00000251376.2658	UL
PROJECTION	ENST00000359206.32	I
PROJECTION	ENST00000433642.48	I
PROJECTION	ENST00000342018.10	I
PROJECTION	ENST00000538324.85397	PM
PROJECTION	ENST00000410006.24	I
PROJECTION	ENST00000374467.6	I
PROJECTION	ENST00000263735.21	I
PROJECTION	ENST00000396870.43	I
PROJECTION	ENST00000507450.176079	L
PROJECTION	ENST00000594975.61	I
PROJECTION	ENST00000417069.64	I
PROJECTION	ENST00000409251.16	I
PROJECTION	ENST00000672366.15	I
PROJECTION	ENST00000396504.51	I
PROJECTION	ENST00000526451.17	I
PROJECTION	ENST00000401461.113606	L
PROJECTION	ENST00000320238.1	I
PROJECTION	ENST00000497029.3	PI
PROJECTION	ENST00000403710.121	I
PROJECTION	ENST00000355097.10	I
PROJECTION	ENST00000373057.25	I
PROJECTION	ENST00000371905.1	I
PROJECTION	ENST00000599218.2	I
PROJECTION	ENST00000314399.33	I
PROJECTION	ENST00000533438.17	I
PROJECTION	ENST00000367351.26	UL
PROJECTION	ENST00000351293.7	I
PROJECTION	ENST00000293771.61	I
PROJECTION	ENST00000327423.63	I
PROJECTION	ENST00000614785.216419	L
PROJECTION	ENST00000548278.58	I
PROJECTION	ENST00000331128.1	M
PROJECTION	ENST00000296529.46	I
PROJECTION	ENST00000359362.3656	PM
PROJECTION	ENST00000409762.21	I
PROJECTION	ENST00000408926.5	I
PROJECTION	ENST00000281453.59	I
PROJECTION	ENST00000302681.10	I
PROJECTION	ENST00000449742.288	I
PROJECTION	ENST00000368916.1	I
PROJECTION	ENST00000636011.17	I
PROJECTION	ENST00000391826.48	I
PROJECTION	ENST00000428082.24	I
PROJECTION	ENST00000635729.184	I
PROJECTION	ENST00000265100.28	L
PROJECTION	ENST00000368368.36	I
PROJECTION	ENST00000319242.35	L
PROJECTION	ENST00000661339.7	I
PROJECTION	ENST00000427581.608	UL
PROJECTION	ENST00000319217.10	I
PROJECTION	ENST00000366623.76	I
PROJECTION	ENST00000405785.8	I
PROJECTION	ENST00000396225.11	I
PROJECTION	ENST00000269289.83	I
PROJECTION	ENST00000634702.18	I
PROJECTION	ENST00000433949.30	UL
PROJECTION	ENST00000394375.11886	PM
PROJECTION	ENST00000250360.26503	PI
PROJECTION	ENST00000641206.75	I
PROJECTION	ENST00000368026.36	I
PROJECTION	ENST00000610548.729	UL
PROJECTION	ENST00000528780.263771	PM
PROJECTION	ENST00000566339.43	I
PROJECTION	ENST00000535353.247022	M
PROJECTION	ENST00000672785.28	I
PROJECTION	ENST00000507336.50	I
PROJECTION	ENST00000393807.46	UL
PROJECTION	ENST00000441801.1	UL
PROJECTION	ENST00000405303.11	I
PROJECTION	ENST00000311275.30	I
PROJECTION	ENST00000534546.27	I
PROJECTION	ENST00000262994.57	I
PROJECTION	ENST00000395503.246	I
PROJECTION	ENST00000319264.10	I
PROJECTION	ENST00000594076.10066	PM
PROJECTION	ENST00000639360.6	I
PROJECTION	ENST00000482090.3141	L
PROJECTION	ENST00000225729.24	I
PROJECTION	ENST00000381556.24	I
PROJECTION	ENST00000409624.21	I
PROJECTION	ENST00000595635.40611	PM
PROJECTION	ENST00000345392.44	I
PROJECTION	ENST00000393699.25	I
PROJECTION	ENST00000673724.13	UL
PROJECTION	ENST00000601808.3923	I
PROJECTION	ENST00000295709.16	I
PROJECTION	ENST00000558910.45	I
PROJECTION	ENST00000379086.207473	PM
PROJECTION	ENST00000448012.240981	PM
PROJECTION	ENST00000382179.31	I
PROJECTION	ENST00000442466.43	UL
PROJECTION	ENST00000532414.3390	PI
PROJECTION	ENST00000269095.24	I
PROJECTION	ENST00000311180.19	I
PROJECTION	ENST00000531293.27	I
PROJECTION	ENST00000416016.24	I
PROJECTION	ENST00000523069.3	I
PROJECTION	ENST00000480046.366	I
PROJECTION	ENST00000382658.73798	PM
PROJECTION	ENST00000508638.41	I
PROJECTION	ENST00000357992.29	I
PROJECTION	ENST00000392537.3	I
PROJECTION	ENST00000359337.51	I
PROJECTION	ENST00000373031.2	I
PROJECTION	ENST00000454073.24	I
PROJECTION	ENST00000393629.22	I
PROJECTION	ENST00000476842.19	I
PROJECTION	ENST00000434342.19	I
PROJECTION	ENST00000599501.107	I
PROJECTION	ENST00000321556.1	I
PROJECTION	ENST00000442437.153402	PM
PROJECTION	ENST00000614243.36	I
PROJECTION	ENST00000543409.8	I
PROJECTION	ENST00000422452.2	I
PROJECTION	ENST00000675726.6	I
PROJECTION	ENST00000518157.48	I
PROJECTION	ENST00000586683.61	UL
PROJECTION	ENST00000342694.10	I
PROJECTION	ENST00000263630.21	I
PROJECTION	ENST00000534989.38351	PM
PROJECTION	ENST00000422725.1	M
PROJECTION	ENST00000530271.85	I
PROJECTION	ENST00000330377.4779	I
PROJECTION	ENST00000669516.60156	PM
PROJECTION	ENST00000540040.27191	UL
PROJECTION	ENST00000568196.38	I
PROJECTION	ENST00000346279.127305	PM
PROJECTION	ENST00000367322.29	I
PROJECTION	ENST00000355634.59	I
PROJECTION	ENST00000295500.20	I
PROJECTION	ENST00000400962.36	L
PROJECTION	ENST00000639848.2077	I
PROJECTION	ENST00000509163.4	I
PROJECTION	ENST00000418587.28	I
PROJECTION	ENST00000310256.76	I
PROJECTION	ENST00000382333.11	I
PROJECTION	ENST00000345807.28	I
PROJECTION	ENST00000427865.222	I
PROJECTION	ENST00000373841.2	I
PROJECTION	ENST00000580219.50	I
PROJECTION	ENST00000380470.2	I
PROJECTION	ENST00000409875.61593	PM
PROJECTION	ENST00000404590.39	I
PROJECTION	ENST00000380367.17	I
PROJECTION	ENST00000512805.222	I
PROJECTION	ENST00000589378.61	I
PROJECTION	ENST00000478060.11444	UL
PROJECTION	ENST00000368533.36	I
PROJECTION	ENST00000541492.134	I
PROJECTION	ENST00000676328.2	PI
PROJECTION	ENST00000380034.8708	I
PROJECTION	ENST00000376250.9	I
PROJECTION	ENST00000474879.51	I
PROJECTION	ENST00000474037.226660	PM
PROJECTION	ENST00000546743.22	I
PROJECTION	ENST00000276927.12868	UL
PROJECTION	ENST00000248444.16	I
PROJECTION	ENST00000468024.159711	I
PROJECTION	ENST00000282292.89295	PM
PROJECTION	ENST00000649664.129	I
PROJECTION	ENST00000368744.1	I
PROJECTION	ENST00000436228.209916	UL
PROJECTION	ENST00000222800.138	I
PROJECTION	ENST00000344420.18	PI
PROJECTION	ENST00000439158.6	I
PROJECTION	ENST00000409578.8	I
PROJECTION	ENST00000381591.49	I
PROJECTION	ENST00000447393.13	I
PROJECTION	ENST00000405093.13	I
PROJECTION	ENST00000350527.167	I
PROJECTION	ENST00000368383.36	I
PROJECTION	ENST00000334920.497	I
PROJECTION	ENST00000341062.4194	I
PROJECTION	ENST00000397411.31	I
PROJECTION	ENST00000615626.2	I
PROJECTION	ENST00000448838.17	I
PROJECTION	ENST00000295962.19	I
PROJECTION	ENST00000380327.22	I
PROJECTION	ENST00000429845.835	PM
PROJECTION	ENST00000372023.30	I
PROJECTION	ENST00000391417.95262	M
PROJECTION	ENST00000258613.33498	PM
PROJECTION	ENST00000376802.6106	I
PROJECTION	ENST00000641172.13	I
PROJECTION	ENST00000675710.57	I
PROJECTION	ENST00000588081.48	I
PROJECTION	ENST00000396439.146565	PM
PROJECTION	ENST00000361110.1	UL
PROJECTION	ENST00000554866.13	I
PROJECTION	ENST00000370251.2	I
PROJECTION	ENST00000358523.4093	UL
PROJECTION	ENST00000412359.38	I
PROJECTION	ENST00000367721.29	I
PROJECTION	ENST00000265866.7	I
PROJECTION	ENST00000328188.3536	I
PROJECTION	ENST00000642726.61	I
PROJECTION	ENST00000296869.41	UL
PROJECTION	ENST00000405442.51	I
PROJECTION	ENST00000369512.1	I
PROJECTION	ENST00000453597.113239	UL
PROJECTION	ENST00000644105.2	I
PROJECTION	ENST00000645900.44	I
PROJECTION	ENST00000245621.4733	PI
PROJECTION	ENST00000400546.33	I
PROJECTION	ENST00000396085.17	I
PROJECTION	ENST00000377709.35	I
PROJECTION	ENST00000328863.3	I
PROJECTION	ENST00000007414.50	I
PROJECTION	ENST00000603380.61	L
PROJECTION	ENST00000302628.75	I
PROJECTION	ENST00000322301.29480	I
PROJECTION	ENST00000424781.13	I
PROJECTION	ENST00000425534.19	PI
PROJECTION	ENST00000452621.2288	PM
PROJECTION	ENST00000424878.6198	UL
PROJECTION	ENST00000334418.27	I
PROJECTION	ENST00000409880.18	I
PROJECTION	ENST00000290943.35415	L
PROJECTION	ENST00000326035.4	I
PROJECTION	ENST00000314367.69	I
PROJECTION	ENST00000322301.2927	I
PROJECTION	ENST00000299698.22	I
PROJECTION	ENST00000239444.41	L
PROJECTION	ENST00000620157.27	I
PROJECTION	ENST00000505788.11	I
PROJECTION	ENST00000644971.6	PI
PROJECTION	ENST00000269195.1113	PI
PROJECTION	ENST00000242591.58	I
PROJECTION	ENST00000343666.10	I
PROJECTION	ENST00000328559.59	I
PROJECTION	ENST00000415485.58	I
PROJECTION	ENST00000319550.6	I
PROJECTION	ENST00000569155.77848	L
PROJECTION	ENST00000627068.2591	UL
PROJECTION	ENST00000534989.37541	PM
PROJECTION	ENST00000652444.134789	L
PROJECTION	ENST00000451409.240982	L
PROJECTION	ENST00000535923.117357	PM
PROJECTION	ENST00000550804.21426	PM
PROJECTION	ENST00000442597.19	I
PROJECTION	ENST00000328599.5	I
PROJECTION	ENST00000374409.1	I
PROJECTION	ENST00000495380.163910	PM
PROJECTION	ENST00000316626.3	I
PROJECTION	ENST00000321998.187	I
PROJECTION	ENST00000377387.17	I
PROJECTION	ENST00000507029.4	I
PROJECTION	ENST00000367740.29	I
PROJECTION	ENST00000614558.2	I
PROJECTION	ENST00000447245.4	I
PROJECTION	ENST00000371177.1	I
PROJECTION	ENST00000414822.31	I
PROJECTION	ENST00000356929.105004	PM
PROJECTION	ENST00000395366.18	I
PROJECTION	ENST00000464265.33	I
PROJECTION	ENST00000405853.73	I
PROJECTION	ENST00000543726.22	I
PROJECTION	ENST00000377504.11444	UL
PROJECTION	ENST00000339382.42	UL
PROJECTION	ENST00000598770.25098	L
PROJECTION	ENST00000317398.176651	PM
PROJECTION	ENST00000341702.48	I
PROJECTION	ENST00000612238.10	I
PROJECTION	ENST00000361283.2282	I
PROJECTION	ENST00000439350.4	I
PROJECTION	ENST00000315693.13	L
PROJECTION	ENST00000380900.33	I
PROJECTION	ENST00000341582.16	I
PROJECTION	ENST00000674792.43	I
PROJECTION	ENST00000311170.18443	UL
PROJECTION	ENST00000334897.24879	I
PROJECTION	ENST00000570460.24	I
PROJECTION	ENST00000367948.36	I
PROJECTION	ENST00000613537.1	I
PROJECTION	ENST00000309859.92	I
PROJECTION	ENST00000356289.27	UL
PROJECTION	ENST00000341074.10209	I
PROJECTION	ENST00000368874.1	I
PROJECTION	ENST00000288368.1118	PM
PROJECTION	ENST00000347617.6	I
PROJECTION	ENST00000641363.4398	I
PROJECTION	ENST00000623167.36	I
PROJECTION	ENST00000407627.125	I
PROJECTION	ENST00000404754.3	I
PROJECTION	ENST00000222597.71	I
PROJECTION	ENST00000604952.21037	I
PROJECTION	ENST00000331222.42	I
PROJECTION	ENST00000340083.11	I
PROJECTION	ENST00000329858.12	I
PROJECTION	ENST00000472947.3	I
PROJECTION	ENST00000001146.21	I
PROJECTION	ENST00000481685.36	I
PROJECTION	ENST00000579534.14	I
PROJECTION	ENST00000383675.3	I
PROJECTION	ENST00000641082.118	I
PROJECTION	ENST00000425382.4	I
PROJECTION	ENST00000505618.11	I
PROJECTION	ENST00000409470.21	I
PROJECTION	ENST00000623246.107	UL
PROJECTION	ENST00000477265.66947	PM
PROJECTION	ENST00000530641.27	I
PROJECTION	ENST00000506397.15	I
PROJECTION	ENST00000342752.5	I
PROJECTION	ENST00000451018.53	PI
PROJECTION	ENST00000520409.86	I
PROJECTION	ENST00000355524.48	M
PROJECTION	ENST00000449407.59	I
PROJECTION	ENST00000538862.12	I
PROJECTION	ENST00000588695.61	I
PROJECTION	ENST00000442920.729	UL
PROJECTION	ENST00000614544.1	UL
PROJECTION	ENST00000649301.19	I
PROJECTION	ENST00000453022.4	I
PROJECTION	ENST00000640683.49	I
PROJECTION	ENST00000650108.67	I
PROJECTION	ENST00000219599.43	I
PROJECTION	ENST00000259951.110469	L
PROJECTION	ENST00000457447.34	I
PROJECTION	ENST00000540810.100	I
PROJECTION	ENST00000450115.38	I
PROJECTION	ENST00000303177.28	I
PROJECTION	ENST00000587605.15702	L
PROJECTION	ENST00000354386.13	I
PROJECTION	ENST00000367351.12821	PI
PROJECTION	ENST00000380051.6	I
PROJECTION	ENST00000592533.39562	PM
PROJECTION	ENST00000361575.2	I
PROJECTION	ENST00000614273.18	I
PROJECTION	ENST00000361624.85797	PG
PROJECTION	ENST00000332831.571	M
PROJECTION	ENST00000372564.10	I
PROJECTION	ENST00000347004.221721	L
PROJECTION	ENST00000529948.6	L
PROJECTION	ENST00000555441.37	I
PROJECTION	ENST00000331035.175	I
PROJECTION	ENST00000540052.2	I
PROJECTION	ENST00000338230.264493	L
PROJECTION	ENST00000233146.21	I
PROJECTION	ENST00000650642.6	I
PROJECTION	ENST00000382862.43	UL
PROJECTION	ENST00000367888.36	UL
PROJECTION	ENST00000452905.5480	UL
PROJECTION	ENST00000274181.4	I
PROJECTION	ENST00000040663.61	I
PROJECTION	ENST00000396192.30	I
PROJECTION	ENST00000314922.5	I
PROJECTION	ENST00000313548.6333	L
PROJECTION	ENST00000270257.48	I
PROJECTION	ENST00000445888.24	I
PROJECTION	ENST00000612432.7517	L
PROJECTION	ENST00000489432.8	I
PROJECTION	ENST00000267169.67	PI
PROJECTION	ENST00000347546.2591	PM
PROJECTION	ENST00000420576.43	I
PROJECTION	ENST00000370322.7	I
PROJECTION	ENST00000360937.8	I
PROJECTION	ENST00000400085.89461	PM
PROJECTION	ENST00000647529.144652	PM
PROJECTION	ENST00000546910.8	I
PROJECTION	ENST00000644178.6	I
PROJECTION	ENST00000221992.48	UL
PROJECTION	ENST00000406246.17	I
PROJECTION	ENST00000371905.28964	PM
PROJECTION	ENST00000450035.52	I
PROJECTION	ENST00000539337.146	I
PROJECTION	ENST00000355468.24	I
PROJECTION	ENST00000672093.6	I
PROJECTION	ENST00000244137.48	I
PROJECTION	ENST00000641898.6110	I
PROJECTION	ENST00000264065.20	I
PROJECTION	ENST00000651689.3	I
PROJECTION	ENST00000378386.6	I
PROJECTION	ENST00000249842.60	I
PROJECTION	ENST00000541036.33	I
PROJECTION	ENST00000278780.35	I
PROJECTION	ENST00000360004.1210	L
PROJECTION	ENST00000615066.11509	PM
PROJECTION	ENST00000610474.17	I
PROJECTION	ENST00000414675.3	UL
PROJECTION	ENST00000576655.48	I
PROJECTION	ENST00000556492.13	I
PROJECTION	ENST00000332132.140706	PM
PROJECTION	ENST00000388837.22	I
PROJECTION	ENST00000370028.2	UL
PROJECTION	ENST00000629496.2	I
PROJECTION	ENST00000350796.154	I
PROJECTION	ENST00000583535.24	I
PROJECTION	ENST00000628346.10	I
PROJECTION	ENST00000614067.19	I
